Harga,Kamar Tidur,Kamar Mandi,Garasi,Luas Tanah,Luas Bangunan,Lokasi,Lokasi_encoded
2150000000,4,5,1,140,140,Cinere,4541094465.716549
2300000000,3,3,1,120,180,Cinere,4680491988.075328
2900000000,4,3,1,198,248,Cinere,4852868864.173362
3200000000,2,3,1,178,156,Pangkalan Jati,5364700748.102244
3000000000,3,4,2,140,110,Sawangan,1658701541.0946062
1250000000,2,1,1,90,60,Harjamukti,2712226512.9596543
1650000000,3,2,1,120,105,Cinere,4541094465.716549
1700000000,3,2,1,105,115,Pangkalan Jati,5508709273.157895
1650000000,3,3,1,112,135,Harjamukti,2715311363.627841
4000000000,5,5,2,343,400,Cinere,4909606244.598561
4000000000,4,5,0,260,400,Cinere,4852868864.173362
2100000000,2,1,2,225,48,Cinere,4541094465.716549
3800000000,4,3,2,294,250,Cinere,4852868864.173362
2900000000,5,5,1,160,240,Cinere,4680491988.075328
4800000000,6,4,2,570,465,Cinere,4909606244.598561
2850000000,5,4,2,480,320,Cinere,4852868864.173362
3900000000,4,2,2,375,221,Cinere,4852868864.173362
1750000000,3,2,2,120,150,Cinere,4909606244.598561
250000000,1,1,0,37,30,Sawangan,2214365602.382716
1650000000,4,3,1,105,115,Cinere,4680491988.075328
1800000000,4,4,2,90,125,Cinere,4680491988.075328
2700000000,4,3,2,151,264,Cinere,4680491988.075328
1850000000,5,5,2,127,200,Cinere,4778631550.604929
3800000000,5,5,2,310,275,Cinere,4680491988.075328
3700000000,5,3,1,280,240,Cinere,4541094465.716549
1890000000,5,4,1,100,120,Cinere,4852868864.173362
2300000000,4,4,1,120,180,Cinere,4541094465.716549
3200000000,5,2,2,420,250,Cinere,4778631550.604929
2300000000,4,4,1,230,180,Cinere,4680491988.075328
2600000000,4,4,1,120,140,Cinere,4778631550.604929
2900000000,4,3,2,163,280,Cinere,4909606244.598561
1800000000,4,4,1,86,157,Sawangan,1955035704.9314709
2250000000,4,3,2,144,140,Cinere,4909606244.598561
3400000000,4,2,2,200,250,Cinere,4680491988.075328
2350000000,3,3,2,120,200,Cinere,4909606244.598561
4750000000,4,3,2,300,215,Cinere,4852868864.173362
2900000000,4,3,2,162,255,Cinere,4778631550.604929
2000000000,3,2,1,240,200,Cinere,4541094465.716549
850000000,3,3,1,115,92,Krukut,8577985714.278571
699000000,1,1,2,81,24,Sawangan,2233344847.4117646
1900000000,3,3,2,218,150,Rangkapanjaya,1121231527.093596
3500000000,4,3,1,240,260,Cinere,4852868864.173362
3600000000,4,3,2,150,220,Cinere,4852868864.173362
3500000000,4,3,2,200,238,Cinere,4909606244.598561
2970000000,4,2,0,225,240,Cinere,4852868864.173362
1900000000,3,4,2,100,135,Cinere,4909606244.598561
2400000000,3,2,1,142,98,Cinere,4680491988.075328
4500000000,4,4,1,250,200,Cinere,4852868864.173362
1200000000,2,2,0,108,90,Cinere,4852868864.173362
5600000000,5,3,2,550,245,Cinere,4541094465.716549
3380000000,4,5,2,200,200,Cinere,4680491988.075328
4300000000,4,4,0,175,275,Cimanggis,2466095424.086244
970000000,3,2,1,60,55,Limo,2033449973.750656
1980000000,4,3,2,101,160,Kukusan,2048049468.0851064
1780000000,3,3,2,100,135,Cinere,4680491988.075328
1200000000,3,2,2,74,73,Cinere,4852868864.173362
3250000000,3,2,2,300,160,Cinere,4778631550.604929
2100000000,3,2,1,98,92,Depok I,2248009733.331852
3250000000,5,4,1,198,250,Cinere,4680491988.075328
3750000000,3,3,0,250,248,Limo,2101731233.2412868
3400000000,4,3,1,225,475,Cinere,4541094465.716549
950000000,2,1,2,200,90,Sawangan,2218094374.7286887
2350000000,5,2,1,268,150,Cinere,4680491988.075328
1500000000,3,2,2,170,200,Cinere,4852868864.173362
4200000000,4,3,1,330,200,Cinere,4778631550.604929
1300000000,3,2,1,182,150,Cinere,4778631550.604929
1000000000,3,2,2,128,120,Sawangan,1658701541.0946062
3600000000,4,4,2,200,220,Cinere,4909606244.598561
2400000000,4,3,1,480,320,Sawangan,1955035704.9314709
700000000,2,1,0,99,40,Sawangan,1955035704.9314709
2000000000,4,4,2,127,200,Cinere,4680491988.075328
5000000000,5,2,2,300,240,Cinere,4541094465.716549
2500000000,3,3,1,120,180,Cinere,4680491988.075328
690000000,3,2,2,106,85,Limo,2082024973.680263
1300000000,3,2,1,182,140,Cinere,4680491988.075328
684000000,2,1,1,60,36,Tapos,1900826465.3641207
1500000000,4,3,1,103,120,Cinere,4680491988.075328
2700000000,3,2,1,244,125,Cinere,4852868864.173362
1300000000,2,1,1,93,85,Cinere,4852868864.173362
550000000,2,2,1,50,60,Tapos,2062443999.998261
1940000000,1,1,2,223,50,Cinere,4680491988.075328
3800000000,4,3,3,405,400,Cinere,4852868864.173362
3000000000,3,2,2,170,200,Cinere,4778631550.604929
2900000000,4,2,1,180,190,Cinere,4680491988.075328
210000000,2,1,0,60,60,Citayam,590709923.6641221
3500000000,3,3,1,214,102,Pangkalan Jati,5544385542.13253
1800000000,4,4,1,105,125,Cinere,4541094465.716549
4000000000,5,3,4,493,338,Cinere,4852868864.173362
1000000000,3,2,1,105,90,Depok I,2267178620.197724
1250000000,3,3,1,65,89,Cibubur,3381793172.113798
2500000000,3,4,2,280,170,Cimanggis,2433828383.0610685
1150000000,3,2,1,90,100,Sawangan,2214365602.382716
745000000,2,2,1,60,48,Tapos,2066736269.4283247
1800000000,3,3,1,157,210,Depok I,2267178620.197724
1800000000,3,2,2,170,152,Cinere,4541094465.716549
2250000000,3,3,1,200,243,Cinere,4778631550.604929
2100000000,3,3,2,194,143,Depok I,2220955244.753846
1000000000,4,3,2,98,225,Depok II,2559463360.8815427
2000000000,3,3,2,100,146,Cinere,4541094465.716549
900000000,3,1,1,167,90,Sawangan,2233344847.4117646
4800000000,5,3,2,240,280,Depok II,2559463360.8815427
1800000000,3,3,2,100,135,Cinere,4778631550.604929
2550000000,4,6,2,232,260,Depok II,2456265782.1229053
680000000,2,1,1,76,40,Cilodong,1625010649.3489175
700000000,3,2,1,54,96,Harjamukti,2718385205.473973
1200000000,3,2,2,104,150,Harjamukti,2656676737.1540785
3400000000,4,4,0,182,200,Cinere,4909606244.598561
900000000,3,3,0,72,150,Sawangan,1658701541.0946062
837000000,3,2,2,66,75,Cinangka,4192347678.018576
2500000000,3,2,1,142,98,Cinere,4909606244.598561
599000000,2,1,0,72,50,Beji,3683624225.6842737
4500000000,7,5,4,600,400,Cinere,4680491988.075328
3000000000,3,2,2,300,160,Cinere,4852868864.173362
1000000000,2,2,2,172,100,Cilodong,1147008984.7250674
3000000000,5,3,1,150,195,Cimanggis,2466095424.086244
2100000000,3,2,1,120,83,Cinere,4778631550.604929
1500000000,3,2,1,80,106,Cinere,4541094465.716549
4850000000,4,4,1,328,280,Cinere,4680491988.075328
725000000,2,1,1,77,77,Sukmajaya,2087985421.0505264
1500000000,5,3,1,90,104,Cinere,4778631550.604929
56000000,2,2,1,72,50,Cilodong,1627149868.7655294
1600000000,4,2,1,65,120,Kukusan,2073163186.813187
1750000000,3,2,2,120,86,Cibubur,3358676488.0907736
250000000,1,1,0,50,50,Sukmajaya,2087985421.0505264
1400000000,3,3,2,102,125,Krukut,8577985714.278571
2750000000,3,2,1,160,250,Cibubur,3453845688.344932
650000000,3,2,1,60,60,Cilodong,1147008984.7250674
950000000,2,1,1,133,50,Sawangan,1955035704.9314709
1250000000,3,3,1,72,76,Sawangan,2233344847.4117646
1100000000,3,3,2,68,84,Pancoran Mas,2665252674.71786
3300000000,5,4,1,240,260,Cinere,4909606244.598561
3000000000,4,4,2,144,206,Sawangan,2214365602.382716
436000000,2,1,1,72,36,Sawangan,1658701541.0946062
1850000000,3,2,1,120,98,Sukmajaya,2051098919.7510288
4500000000,4,3,1,300,380,Depok I,2220955244.753846
400000000,2,1,2,68,45,Citayam,648777777.7777778
400000000,2,1,2,72,45,Citayam,590709923.6641221
400000000,2,1,1,66,48,Citayam,648777777.7777778
650000000,2,1,1,60,40,Rangkapanjaya,1165975369.458128
471000000,3,2,1,72,36,Citayam,631855643.0446194
1200000000,3,3,2,66,77,Sawangan,2233344847.4117646
900000000,2,2,2,60,40,Sawangan,1658701541.0946062
895000000,2,1,2,84,52,Sawangan,1955035704.9314709
3200000000,3,2,2,178,156,Cinere,4541094465.716549
3750000000,2,3,1,250,248,Cinere,4541094465.716549
2200000000,6,7,0,192,150,Margonda,4971576839.234332
4300000000,4,4,2,240,375,Cinere,4680491988.075328
1000000000,3,3,2,84,80,Sawangan,2214365602.382716
2390000000,4,3,1,250,144,Cinere,4778631550.604929
1350000000,3,5,1,98,150,Tapos,1956323999.998261
2900000000,4,4,1,160,240,Cinere,4680491988.075328
1350000000,3,3,2,120,120,Sawangan,2214365602.382716
800000000,3,2,1,48,80,Cinangka,6758682334.384858
800000000,3,2,1,40,80,Sawangan,2214365602.382716
650000000,2,1,1,60,40,Krukut,8439818181.811189
5000000000,5,4,0,525,200,Beji,3958941566.261446
1570000000,3,3,1,66,125,Tanah Baru,1526368430.030717
1250000000,3,3,0,64,120,Tanah Baru,1647407017.540351
1700000000,4,4,2,78,130,Tanah Baru,1647407017.540351
971000000,3,2,1,78,80,Tapos,2066736269.4283247
600000000,2,1,1,60,40,Citayam,631855643.0446194
1400000000,2,2,1,112,114,Cibubur,3453845688.344932
3400000000,4,5,2,200,200,Cinere,4778631550.604929
4650000000,4,3,2,300,250,Cinere,4778631550.604929
2500000000,3,2,1,216,150,Cinere,4909606244.598561
2350000000,4,2,1,132,160,Cinere,4541094465.716549
5500000000,5,4,2,375,500,Cinere,4778631550.604929
1920000000,4,2,2,105,210,Cinere,4680491988.075328
550000000,2,1,1,81,45,Tapos,1979943661.9700704
4750000000,4,4,1,300,400,Cinere,4680491988.075328
1850000000,4,3,1,173,170,Krukut,2048585714.2857144
1300000000,2,2,1,112,95,Cinere,4852868864.173362
1950000000,4,3,2,105,115,Cinere,4541094465.716549
980000000,3,1,1,93,93,Pancoran Mas,2480917164.813834
1850000000,3,3,0,144,150,Sawangan,1955035704.9314709
1200000000,2,1,0,184,130,Cilodong,1618993457.942226
850000000,3,1,0,109,60,Bojong Sari,1365310808.268797
267000000,2,1,0,34,20,Sawangan,2218094374.7286887
1050000000,1,2,0,96,54,Pancoran Mas,3395635733.692935
180000000,2,2,1,72,50,Pancoran Mas,3395635733.692935
2750000000,6,3,2,225,240,Cinere,4680491988.075328
1500000000,2,1,1,205,51,Sawangan,2214365602.382716
1600000000,3,2,2,83,108,Beji,3834212579.500589
3000000000,5,3,2,380,260,Cinere,4778631550.604929
800000000,2,1,1,140,60,Bojong Sari,1381708148.1462965
1500000000,2,2,1,144,120,Tapos,1979943661.9700704
350000000,2,1,1,53,36,Depok I,2090200791.6652775
575000000,2,1,0,84,52,Sawangan,2233344847.4117646
5500000000,4,2,2,525,250,Cinere,4778631550.604929
3700000000,4,3,1,294,307,Cinere,4909606244.598561
3400000000,5,6,0,180,250,Cibubur,3358676488.0907736
2500000000,4,3,0,150,200,Harjamukti,2656676737.1540785
980000000,2,2,1,85,70,Cinere,4541094465.716549
1200000000,2,2,0,144,68,Sawangan,2218094374.7286887
175000000,2,2,1,70,51,Pasir Putih,611542857.1428572
3200000000,4,4,0,266,300,Harjamukti,2712226512.9596543
1400000000,4,3,1,145,130,Limo,2013263741.7615285
450000000,2,1,1,48,36,Cilodong,1147008984.7250674
1600000000,3,2,2,84,110,Cinere,4778631550.604929
4300000000,4,4,1,175,275,Cibubur,2981969911.4970503
1570000000,3,2,1,88,79,Sawangan,2218094374.7286887
865000000,3,2,2,64,70,Tapos,1956323999.998261
3100000000,4,4,5,182,200,Cinere,4852868864.173362
2700000000,5,3,1,308,500,Cinere,4680491988.075328
850000000,2,1,1,82,52,Cinere,4778631550.604929
98000000,4,2,2,100,73,Cilodong,1625010649.3489175
1390000000,4,3,0,100,160,Cimanggis,2546075969.094804
900000000,3,2,0,53,70,Kukusan,2073163186.813187
4750000000,4,4,2,370,500,Cinere,4680491988.075328
1300000000,2,1,1,84,45,Cinere,4778631550.604929
1900000000,4,2,2,157,110,Cinere,4680491988.075328
1800000000,5,3,1,157,110,Cinere,4541094465.716549
2000000000,3,2,1,96,100,Cimanggis,2476460973.56815
1100000000,3,2,1,107,100,Cinere,4541094465.716549
1100000000,5,2,1,130,80,Beji,2531746438.674528
1000000000,4,3,2,77,101,Sawangan,2218094374.7286887
1000000000,3,3,1,65,78,Bojong Sari,1272098706.097967
700000000,3,2,1,42,54,Kukusan,1910616374.2690055
2500000000,3,2,3,456,250,Cinere,4541094465.716549
2500000000,4,3,0,200,220,Cinere,4680491988.075328
2850000000,7,5,2,280,450,Cimanggis,2546075969.094804
912000000,3,2,1,41,54,Kukusan,1910616374.2690055
800000000,3,2,1,45,69,Kelapa Dua,2450029940.1197605
1400000000,3,2,1,70,80,Kukusan,1910616374.2690055
1000000000,3,3,1,65,78,Pasir Putih,587048275.862069
1200000000,3,2,1,60,120,Tanah Baru,1647407017.540351
4300000000,4,3,1,350,300,Cinere,4778631550.604929
1530000000,3,3,2,107,120,Harjamukti,2656676737.1540785
766000000,2,2,2,62,58,Tapos,1900826465.3641207
2750000000,1,3,2,276,170,Cimanggis,2433828383.0610685
395000000,2,1,1,72,36,Citayam,631855643.0446194
1250000000,3,3,2,100,113,Rangkapanjaya,1165975369.458128
3400000000,4,5,1,180,250,Harjamukti,2718385205.473973
875000000,2,1,1,85,40,Limo,2101731233.2412868
975000000,3,2,0,61,55,Limo,2013263741.7615285
567000000,2,1,1,71,36,Cilangkap,1049169230.7692308
1490000000,4,3,3,142,120,Cilodong,1627149868.7655294
49000000,2,1,1,60,36,Citayam,622997487.4371859
750000000,3,2,1,45,72,Cimanggis,2433828383.0610685
3500000000,4,4,0,265,473,Depok I,2220955244.753846
1500000000,3,2,1,120,150,Sukmajaya,2087985421.0505264
2100000000,2,3,2,202,93,Cinere,4909606244.598561
750000000,2,1,1,75,51,Pancoran Mas,3359214486.389816
1200000000,3,2,2,58,97,Pancoran Mas,2480917164.813834
178000000,2,1,1,50,48,Citayam,622997487.4371859
799000000,3,2,2,56,72,Cinere,4852868864.173362
3700000000,4,3,1,280,240,Cinere,4852868864.173362
700000000,3,2,1,63,72,Sawangan,1658701541.0946062
900000000,2,1,1,96,50,Sawangan,1955035704.9314709
1060000000,5,2,1,144,200,Cisalak,2899771084.3373494
2500000000,3,3,2,276,170,Tapos,1900826465.3641207
3250000000,4,3,4,412,307,Cinere,4680491988.075328
1450000000,4,3,2,125,136,Cinere,4541094465.716549
3000000000,3,3,1,300,166,Cinere,4680491988.075328
735000000,3,2,1,46,70,Sukmajaya,2087578294.174668
1100000000,3,2,1,77,90,Sukmajaya,2051098919.7510288
2600000000,3,3,0,238,181,Cimanggis,2466095424.086244
1900000000,3,3,0,96,100,Cimanggis,2546075969.094804
785000000,2,2,1,85,85,Sukmajaya,2087578294.174668
1300000000,3,3,1,73,110,Tanah Baru,1655643181.8181818
1800000000,5,2,1,148,120,Cinere,4909606244.598561
1400000000,2,2,1,144,100,Sawangan,2214365602.382716
1400000000,2,2,2,72,110,Depok II,2456265782.1229053
3600000000,4,4,0,223,195,Cinere,4852868864.173362
684000000,3,2,1,50,50,Cinangka,4256304620.462046
684000000,3,2,1,50,50,Sawangan,2233344847.4117646
1500000000,4,2,0,112,180,Bojong Sari,1272098706.097967
600000000,2,1,1,75,51,Cinere,4778631550.604929
2700000000,3,2,2,124,160,Sukmajaya,2087985421.0505264
1200000000,3,2,2,65,94,Krukut,8555485915.485915
1350000000,2,1,1,108,45,Cimanggis,2433828383.0610685
775000000,2,1,1,84,36,Sukmajaya,2051098919.7510288
255000000,2,1,0,50,45,Depok I,2267178620.197724
775000000,2,1,0,64,45,Depok I,2248009733.331852
1550000000,5,4,0,146,280,Cimanggis,2489429483.9539747
850000000,2,1,1,81,60,Depok I,2220955244.753846
4099999999,4,4,1,155,202,Pangkalan Jati,5364700748.102244
1400000000,2,3,2,160,62,Sawangan,1955035704.9314709
1280000000,3,3,2,104,110,Rangkapanjaya,1121231527.093596
1250000000,4,2,1,104,190,Beji,3958941566.261446
4300000000,4,4,3,175,275,Cimanggis,2476460973.56815
1460000000,4,4,2,100,150,Tapos,1956323999.998261
3500000000,4,4,3,267,104,Cinere,4909606244.598561
4500000000,3,3,2,200,300,Cinere,4680491988.075328
1500000000,3,2,1,108,108,Cinere,4852868864.173362
3790000000,5,5,2,128,197,Bojong Sari,1334460727.270909
2690000000,4,3,2,105,250,Kelapa Dua,2544735632.183908
850000000,3,1,0,108,108,Kelapa Dua,2230940828.4023666
1500000000,5,3,1,100,124,Kelapa Dua,2230940828.4023666
3000000000,5,3,0,198,270,Kelapa Dua,2450029940.1197605
1950000000,3,2,1,96,120,Tapos,2066736269.4283247
990000000,3,2,1,60,75,Krukut,2048585714.2857144
600000000,3,2,1,60,50,Krukut,8605287769.776978
2800000000,5,3,1,312,400,Cinere,4778631550.604929
1350000000,5,4,2,120,240,Depok II,2344923342.5414367
5000000000,5,4,4,277,500,Cinere,4909606244.598561
5400000000,4,4,1,405,300,Cinere,4909606244.598561
1500000000,2,1,1,115,140,Cinere,4680491988.075328
5000000000,5,2,1,480,300,Cinere,4541094465.716549
1800000000,3,2,1,180,100,Cinere,4680491988.075328
1700000000,2,2,1,177,150,Limo,2165110767.227568
1950000000,3,3,1,100,154,Cinere,4909606244.598561
2500000000,4,3,5,432,132,Cinere,4778631550.604929
2650000000,4,4,1,135,200,Cinere,4909606244.598561
2500000000,3,3,1,230,180,Cinere,4909606244.598561
1550000000,3,3,1,120,160,Cinere,4909606244.598561
1500000000,4,2,1,92,130,Cinere,4909606244.598561
1650000000,3,3,1,133,144,Cinere,4852868864.173362
1650000000,3,2,2,114,180,Cinere,4909606244.598561
3300000000,4,3,1,220,220,Cinere,4909606244.598561
1890000000,3,2,1,100,105,Cinere,4541094465.716549
1800000000,4,2,1,157,160,Cinere,4680491988.075328
2150000000,3,4,1,140,150,Cinere,4852868864.173362
2450000000,3,2,1,100,116,Cinere,4680491988.075328
3900000000,3,4,2,320,360,Cinere,4909606244.598561
1600000000,3,2,1,94,145,Pangkalan Jati,5364700748.102244
1870000000,3,3,1,100,120,Cinere,4680491988.075328
2500000000,3,2,1,200,135,Cinere,4680491988.075328
3750000000,4,3,3,425,300,Cinere,4852868864.173362
1750000000,4,3,2,105,115,Cinere,4778631550.604929
2500000000,3,2,1,180,136,Cinere,4909606244.598561
1080000000,3,2,1,78,70,Limo,2082024973.680263
3300000000,4,5,1,182,200,Cinere,4778631550.604929
2700000000,2,2,1,168,96,Cinere,4852868864.173362
1900000000,3,2,1,105,115,Pangkalan Jati,5544385542.13253
5500000000,5,4,1,509,259,Cinere,4909606244.598561
4800000000,4,3,1,280,240,Cinere,4680491988.075328
2100000000,3,4,1,100,140,Cinere,4778631550.604929
1900000000,5,2,1,109,218,Cinere,4852868864.173362
1500000000,4,3,1,102,120,Cinere,4852868864.173362
1400000000,3,2,1,72,92,Cinere,4909606244.598561
3750000000,4,3,2,425,236,Cinere,4541094465.716549
1400000000,3,2,2,75,83,Cinere,4680491988.075328
650000000,2,1,1,64,45,Kukusan,2073163186.813187
4800000000,5,5,2,280,240,Cinere,4909606244.598561
5000000000,4,3,4,402,450,Pangkalan Jati,5544385542.13253
996000000,3,2,2,72,100,Krukut,2048585714.2857144
925000000,3,3,1,65,75,Beji,3958941566.261446
565000000,3,2,1,90,53,Cipayung,682827093.5960591
989000000,4,3,2,72,125,Krukut,8555485915.485915
927000000,3,3,1,55,75,Kukusan,2073163186.813187
885000000,4,2,1,63,75,Krukut,8577985714.278571
1300000000,4,3,2,73,120,Tanah Baru,1655643181.8181818
996000000,3,2,1,72,102,Rangkapanjaya,1120196969.6969695
900000000,2,2,2,112,80,Cimanggis,2546075969.094804
2900000000,4,2,1,150,150,Cinere,4778631550.604929
3700000000,4,4,1,294,307,Cinere,4852868864.173362
2900000000,3,3,2,160,170,Cinere,4778631550.604929
1650000000,3,2,1,105,115,Cinere,4680491988.075328
4500000000,3,3,2,300,300,Cinere,4852868864.173362
1900000000,4,2,2,100,56,Cinere,4778631550.604929
2750000000,4,3,1,169,200,Cinere,4680491988.075328
2800000000,3,3,1,152,195,Cinere,4778631550.604929
1600000000,3,2,1,78,110,Cinere,4541094465.716549
1680000000,4,2,1,112,112,Cinere,4541094465.716549
2600000000,4,3,1,301,275,Cinere,4680491988.075328
1800000000,3,3,1,98,123,Cinere,4909606244.598561
4500000000,5,4,2,600,500,Cinere,4852868864.173362
1500000000,3,2,1,92,110,Cinere,4909606244.598561
59000000,3,2,1,96,110,Cilodong,1618993457.942226
2600000000,3,3,2,120,115,Cinere,4909606244.598561
2500000000,3,2,1,137,72,Cinere,4909606244.598561
3300000000,4,5,1,260,300,Cinere,4852868864.173362
1350000000,2,3,1,67,123,Cinere,4680491988.075328
795000000,2,1,1,84,52,Sawangan,2233344847.4117646
3950000000,4,3,1,245,300,Cinere,4541094465.716549
3300000000,4,4,1,234,159,Cinere,4778631550.604929
1770000000,3,4,1,100,135,Cinere,4909606244.598561
3900000000,4,3,2,320,360,Cinere,4541094465.716549
385000000,3,2,1,50,60,Rangkapanjaya,1122774509.8039217
1800000000,5,3,1,146,148,Cimanggis,2466095424.086244
670000000,2,1,1,63,40,Tanah Baru,1550867627.1152542
1200000000,1,3,1,75,100,Tanah Baru,1550867627.1152542
765000000,2,1,1,72,45,Tanah Baru,1526368430.030717
5200000000,5,4,2,468,442,Cinere,4852868864.173362
5300000000,3,3,1,300,250,Cinere,4852868864.173362
1700000000,3,3,1,110,180,Tanah Baru,1647407017.540351
600000000,3,2,1,58,80,Pancoran Mas,3409127772.846495
1550000000,3,3,2,120,100,Krukut,8439818181.811189
1900000000,1,1,1,180,60,Cinere,4852868864.173362
165000000,2,1,1,50,36,Depok I,2247611838.7553043
900000000,3,2,1,121,100,Krukut,8605287769.776978
800000000,3,2,1,90,70,Kelapa Dua,2450029940.1197605
1800000000,4,3,2,120,120,Cinere,4541094465.716549
3700000000,3,1,1,280,240,Cinere,4909606244.598561
1380000000,4,3,1,85,125,Limo,2165110767.227568
1700000000,3,2,0,240,160,Cimanggis,2489429483.9539747
1180000000,2,1,1,90,40,Tirtajaya,1400954545.4545455
2500000000,3,1,0,240,180,Cinere,4909606244.598561
3500000000,5,4,1,190,210,Sukmajaya,2020622313.2006145
1700000000,4,2,2,120,111,Depok I,2247611838.7553043
600000000,2,1,2,91,47,Sawangan,1658701541.0946062
1600000000,3,2,1,98,150,Sukatani,1488439393.939394
725000000,3,2,1,63,82,Cipayung,679467980.2955666
2000000000,2,2,0,135,100,Cibubur,3453845688.344932
1750000000,2,2,1,149,130,Cinere,4778631550.604929
195000000,2,1,1,60,36,Depok I,2267178620.197724
350000000,2,1,0,66,41,Cipayung,679467980.2955666
795000000,2,1,1,85,60,Sawangan,2218094374.7286887
1450000000,4,4,2,100,150,Cimanggis,2489429483.9539747
975000000,3,2,1,117,167,Depok I,2220955244.753846
585000000,2,1,1,62,42,Cilodong,1541574045.137153
5500000000,5,4,0,400,300,Cinere,4778631550.604929
3500000000,4,4,2,144,147,Cimanggis,2466095424.086244
750000000,2,1,1,80,60,Pancoran Mas,2480917164.813834
850000000,3,2,0,70,120,Cibubur,3421221958.4510384
950000000,3,2,2,72,90,Limo,2082024973.680263
2900000000,5,4,2,179,251,Pancoran Mas,3395635733.692935
950000000,4,2,0,72,144,Depok I,2090200791.6652775
1300000000,2,2,0,105,91,Depok I,2090200791.6652775
5000000000,5,4,1,190,350,Sukmajaya,2058659104.6257544
850000000,2,1,1,100,38,Sawangan,1955035704.9314709
775000000,2,1,0,70,52,Cilodong,1618993457.942226
750000000,2,1,1,70,42,Cilodong,1625010649.3489175
1500000000,3,2,1,78,130,Cilodong,1147008984.7250674
2350000000,4,3,2,230,180,Cimanggis,2546075969.094804
2200000000,8,4,5,341,200,Sukmajaya,2020622313.2006145
